record_id,query_id,scenario,actual_label,predicted_label,actual_severity,predicted_severity,error_type,priority_score,baseline_execution_time,current_execution_time,execution_time_change_percent,plan_changed,index_changed,statistics_status,workload_level,release_id,detected_before_user_impact,lead_time_seconds,evidence_strength
686,SYNTH-Q-006,bad_query_plan,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.45,16.4,16.37,-0.18,False,False,CURRENT,HIGH,v2.1.0,False,,Insufficient evidence
687,SYNTH-Q-006,bad_query_plan,NORMAL,NORMAL,NORMAL,NORMAL,TN,43.0,16.4,17.61,7.38,False,False,CURRENT,NORMAL,v2.1.0,False,,Insufficient evidence
688,SYNTH-Q-006,bad_query_plan,NORMAL,NORMAL,NORMAL,NORMAL,TN,43.0,16.4,16.82,2.56,False,False,CURRENT,NORMAL,v2.1.0,False,,Insufficient evidence
689,SYNTH-Q-006,bad_query_plan,NORMAL,NORMAL,NORMAL,NORMAL,TN,43.0,16.4,17.56,7.07,False,False,CURRENT,NORMAL,v2.1.0,False,,Insufficient evidence
690,SYNTH-Q-006,bad_query_plan,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.45,16.4,17.74,8.17,False,False,CURRENT,HIGH,v2.1.0,False,,Insufficient evidence
691,SYNTH-Q-007,bad_query_plan,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,53.75,15.1,14.54,-3.71,False,False,CURRENT,NORMAL,v2.1.0,False,,Insufficient evidence
692,SYNTH-Q-007,bad_query_plan,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,53.75,15.1,14.8,-1.99,False,False,CURRENT,LOW,v2.1.0,False,,Insufficient evidence
693,SYNTH-Q-007,bad_query_plan,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,53.75,15.1,15.76,4.37,False,False,CURRENT,NORMAL,v2.1.0,False,,Insufficient evidence
694,SYNTH-Q-007,bad_query_plan,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,53.75,15.1,16.55,9.6,False,False,CURRENT,NORMAL,v2.1.0,False,,Insufficient evidence
695,SYNTH-Q-007,bad_query_plan,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,53.75,15.1,16.38,8.48,False,False,CURRENT,NORMAL,v2.1.0,False,,Insufficient evidence
696,SYNTH-Q-007,bad_query_plan,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,53.75,15.1,14.36,-4.9,False,False,CURRENT,NORMAL,v2.1.0,False,,Insufficient evidence
697,SYNTH-Q-007,bad_query_plan,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,53.75,15.1,15.57,3.11,False,False,CURRENT,LOW,v2.1.0,False,,Insufficient evidence
698,SYNTH-Q-007,bad_query_plan,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,53.75,15.1,14.35,-4.97,False,False,CURRENT,LOW,v2.1.0,False,,Insufficient evidence
699,SYNTH-Q-007,bad_query_plan,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.45,15.1,16.02,6.09,False,False,CURRENT,HIGH,v2.1.0,False,,Insufficient evidence
700,SYNTH-Q-007,bad_query_plan,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,53.75,15.1,15.55,2.98,False,False,CURRENT,LOW,v2.1.0,False,,Insufficient evidence
701,SYNTH-Q-008,bad_query_plan,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.45,18.2,19.91,9.4,False,False,CURRENT,HIGH,v2.1.0,False,,Insufficient evidence
702,SYNTH-Q-008,bad_query_plan,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,53.75,18.2,17.41,-4.34,False,False,CURRENT,NORMAL,v2.1.0,False,,Insufficient evidence
703,SYNTH-Q-008,bad_query_plan,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.45,18.2,19.73,8.41,False,False,CURRENT,HIGH,v2.1.0,False,,Insufficient evidence
704,SYNTH-Q-008,bad_query_plan,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,53.75,18.2,17.55,-3.57,False,False,CURRENT,LOW,v2.1.0,False,,Insufficient evidence
705,SYNTH-Q-008,bad_query_plan,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.45,18.2,18.91,3.9,False,False,CURRENT,HIGH,v2.1.0,False,,Insufficient evidence
706,SYNTH-Q-008,bad_query_plan,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.45,18.2,19.92,9.45,False,False,CURRENT,HIGH,v2.1.0,False,,Insufficient evidence
707,SYNTH-Q-008,bad_query_plan,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,53.75,18.2,19.61,7.75,False,False,CURRENT,NORMAL,v2.1.0,False,,Insufficient evidence
708,SYNTH-Q-008,bad_query_plan,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,53.75,18.2,18.53,1.81,False,False,CURRENT,NORMAL,v2.1.0,False,,Insufficient evidence
709,SYNTH-Q-008,bad_query_plan,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,53.75,18.2,17.66,-2.97,False,False,CURRENT,LOW,v2.1.0,False,,Insufficient evidence
710,SYNTH-Q-008,bad_query_plan,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,53.75,18.2,17.58,-3.41,False,False,CURRENT,LOW,v2.1.0,False,,Insufficient evidence
711,SYNTH-Q-009,bad_query_plan,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,90.0,35.0,179.41,412.6,True,True,CURRENT,HIGH,v2.1.0,True,960.0,Strong evidence
712,SYNTH-Q-009,bad_query_plan,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,90.0,35.0,165.66,373.31,True,True,CURRENT,NORMAL,v2.1.0,True,960.0,Strong evidence
713,SYNTH-Q-009,bad_query_plan,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,90.0,35.0,235.56,573.03,True,True,CURRENT,LOW,v2.1.0,True,960.0,Strong evidence
714,SYNTH-Q-009,bad_query_plan,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,90.0,35.0,239.53,584.37,True,True,CURRENT,LOW,v2.1.0,True,960.0,Strong evidence
715,SYNTH-Q-009,bad_query_plan,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,90.0,35.0,157.25,349.29,True,True,CURRENT,LOW,v2.1.0,True,960.0,Strong evidence
716,SYNTH-Q-009,bad_query_plan,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,90.0,35.0,164.34,369.54,True,True,CURRENT,LOW,v2.1.0,True,960.0,Strong evidence
717,SYNTH-Q-009,bad_query_plan,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,90.0,35.0,185.81,430.89,True,True,CURRENT,HIGH,v2.1.0,True,960.0,Strong evidence
718,SYNTH-Q-009,bad_query_plan,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,90.0,35.0,136.77,290.77,True,True,CURRENT,LOW,v2.1.0,True,960.0,Strong evidence
719,SYNTH-Q-009,bad_query_plan,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,90.0,35.0,238.75,582.14,True,True,CURRENT,LOW,v2.1.0,True,960.0,Strong evidence
720,SYNTH-Q-009,bad_query_plan,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,90.0,35.0,178.58,410.23,True,True,CURRENT,NORMAL,v2.1.0,True,960.0,Strong evidence
721,SYNTH-Q-001,index_changed,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,HIGH,TP,66.0,14.5,24.07,66.0,True,False,CURRENT,NORMAL,v2.2.0,True,960.0,Strong evidence
722,SYNTH-Q-001,index_changed,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,HIGH,TP,71.25,14.5,28.34,95.45,True,False,CURRENT,NORMAL,v2.2.0,True,960.0,Strong evidence
723,SYNTH-Q-001,index_changed,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,76.5,14.5,32.82,126.34,True,False,CURRENT,LOW,v2.2.0,True,960.0,Strong evidence
724,SYNTH-Q-001,index_changed,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,76.5,14.5,34.13,135.38,True,False,CURRENT,LOW,v2.2.0,True,960.0,Strong evidence
725,SYNTH-Q-001,index_changed,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,HIGH,TP,71.25,14.5,28.22,94.62,True,False,CURRENT,NORMAL,v2.2.0,True,960.0,Strong evidence
726,SYNTH-Q-001,index_changed,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,HIGH,TP,66.0,14.5,23.54,62.34,True,False,CURRENT,HIGH,v2.2.0,True,960.0,Strong evidence
727,SYNTH-Q-001,index_changed,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,HIGH,TP,71.25,14.5,27.31,88.34,True,False,CURRENT,HIGH,v2.2.0,True,960.0,Strong evidence
728,SYNTH-Q-001,index_changed,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,HIGH,TP,71.25,14.5,28.37,95.66,True,False,CURRENT,NORMAL,v2.2.0,True,960.0,Strong evidence
729,SYNTH-Q-001,index_changed,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,76.5,14.5,30.38,109.52,True,False,CURRENT,LOW,v2.2.0,True,960.0,Strong evidence
730,SYNTH-Q-001,index_changed,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,HIGH,TP,71.25,14.5,27.98,92.97,True,False,CURRENT,NORMAL,v2.2.0,True,960.0,Strong evidence
731,SYNTH-Q-002,index_changed,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.15,11.2,10.77,-3.84,False,False,CURRENT,HIGH,v2.2.0,False,,Insufficient evidence
732,SYNTH-Q-002,index_changed,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,11.2,10.93,-2.41,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
733,SYNTH-Q-002,index_changed,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,11.2,12.09,7.95,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
734,SYNTH-Q-002,index_changed,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,11.2,11.78,5.18,False,False,CURRENT,LOW,v2.2.0,False,,Insufficient evidence
735,SYNTH-Q-002,index_changed,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.15,11.2,11.78,5.18,False,False,CURRENT,HIGH,v2.2.0,False,,Insufficient evidence
736,SYNTH-Q-002,index_changed,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,11.2,11.03,-1.52,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
737,SYNTH-Q-002,index_changed,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,11.2,10.96,-2.14,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
738,SYNTH-Q-002,index_changed,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,11.2,11.82,5.54,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
739,SYNTH-Q-002,index_changed,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,11.2,11.49,2.59,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
740,SYNTH-Q-002,index_changed,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,11.2,11.0,-1.79,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
741,SYNTH-Q-003,index_changed,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,22.0,23.23,5.59,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
742,SYNTH-Q-003,index_changed,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,22.0,23.75,7.95,False,False,CURRENT,LOW,v2.2.0,False,,Insufficient evidence
743,SYNTH-Q-003,index_changed,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.15,22.0,23.57,7.14,False,False,CURRENT,HIGH,v2.2.0,False,,Insufficient evidence
744,SYNTH-Q-003,index_changed,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,22.0,22.59,2.68,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
745,SYNTH-Q-003,index_changed,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,22.0,20.98,-4.64,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
746,SYNTH-Q-003,index_changed,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,22.0,22.51,2.32,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
747,SYNTH-Q-003,index_changed,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,22.0,23.73,7.86,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
748,SYNTH-Q-003,index_changed,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,22.0,22.3,1.36,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
749,SYNTH-Q-003,index_changed,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,22.0,22.62,2.82,False,False,CURRENT,LOW,v2.2.0,False,,Insufficient evidence
750,SYNTH-Q-003,index_changed,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.15,22.0,21.85,-0.68,False,False,CURRENT,HIGH,v2.2.0,False,,Insufficient evidence
751,SYNTH-Q-004,index_changed,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,13.8,13.34,-3.33,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
752,SYNTH-Q-004,index_changed,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,13.8,14.62,5.94,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
753,SYNTH-Q-004,index_changed,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,13.8,13.37,-3.12,False,False,CURRENT,LOW,v2.2.0,False,,Insufficient evidence
754,SYNTH-Q-004,index_changed,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,13.8,13.31,-3.55,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
755,SYNTH-Q-004,index_changed,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,13.8,13.78,-0.14,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
756,SYNTH-Q-004,index_changed,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.15,13.8,13.29,-3.7,False,False,CURRENT,HIGH,v2.2.0,False,,Insufficient evidence
757,SYNTH-Q-004,index_changed,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,13.8,14.86,7.68,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
758,SYNTH-Q-004,index_changed,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.15,13.8,14.26,3.33,False,False,CURRENT,HIGH,v2.2.0,False,,Insufficient evidence
759,SYNTH-Q-004,index_changed,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,13.8,14.38,4.2,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
760,SYNTH-Q-004,index_changed,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,13.8,14.3,3.62,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
761,SYNTH-Q-005,index_changed,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.15,28.5,29.79,4.53,False,False,CURRENT,HIGH,v2.2.0,False,,Insufficient evidence
762,SYNTH-Q-005,index_changed,NORMAL,NORMAL,NORMAL,NORMAL,TN,41.0,28.5,29.78,4.49,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
763,SYNTH-Q-005,index_changed,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.15,28.5,30.76,7.93,False,False,CURRENT,HIGH,v2.2.0,False,,Insufficient evidence
764,SYNTH-Q-005,index_changed,NORMAL,NORMAL,NORMAL,NORMAL,TN,41.0,28.5,29.31,2.84,False,False,CURRENT,LOW,v2.2.0,False,,Insufficient evidence
765,SYNTH-Q-005,index_changed,NORMAL,NORMAL,NORMAL,NORMAL,TN,41.0,28.5,29.17,2.35,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
766,SYNTH-Q-005,index_changed,NORMAL,NORMAL,NORMAL,NORMAL,TN,41.0,28.5,29.84,4.7,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
767,SYNTH-Q-005,index_changed,NORMAL,NORMAL,NORMAL,NORMAL,TN,41.0,28.5,27.7,-2.81,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
768,SYNTH-Q-005,index_changed,NORMAL,NORMAL,NORMAL,NORMAL,TN,41.0,28.5,27.12,-4.84,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
769,SYNTH-Q-005,index_changed,NORMAL,NORMAL,NORMAL,NORMAL,TN,41.0,28.5,27.33,-4.11,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
770,SYNTH-Q-005,index_changed,NORMAL,NORMAL,NORMAL,NORMAL,TN,41.0,28.5,27.08,-4.98,False,False,CURRENT,LOW,v2.2.0,False,,Insufficient evidence
771,SYNTH-Q-006,index_changed,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.15,16.4,16.47,0.43,False,False,CURRENT,HIGH,v2.2.0,False,,Insufficient evidence
772,SYNTH-Q-006,index_changed,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.15,16.4,17.46,6.46,False,False,CURRENT,HIGH,v2.2.0,False,,Insufficient evidence
773,SYNTH-Q-006,index_changed,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.15,16.4,17.35,5.79,False,False,CURRENT,HIGH,v2.2.0,False,,Insufficient evidence
774,SYNTH-Q-006,index_changed,NORMAL,NORMAL,NORMAL,NORMAL,TN,41.0,16.4,16.54,0.85,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
775,SYNTH-Q-006,index_changed,NORMAL,NORMAL,NORMAL,NORMAL,TN,41.0,16.4,16.26,-0.85,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
776,SYNTH-Q-006,index_changed,NORMAL,NORMAL,NORMAL,NORMAL,TN,41.0,16.4,15.94,-2.8,False,False,CURRENT,LOW,v2.2.0,False,,Insufficient evidence
777,SYNTH-Q-006,index_changed,NORMAL,NORMAL,NORMAL,NORMAL,TN,41.0,16.4,15.74,-4.02,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
778,SYNTH-Q-006,index_changed,NORMAL,NORMAL,NORMAL,NORMAL,TN,41.0,16.4,17.68,7.8,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
779,SYNTH-Q-006,index_changed,NORMAL,NORMAL,NORMAL,NORMAL,TN,41.0,16.4,17.59,7.26,False,False,CURRENT,LOW,v2.2.0,False,,Insufficient evidence
780,SYNTH-Q-006,index_changed,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.15,16.4,15.69,-4.33,False,False,CURRENT,HIGH,v2.2.0,False,,Insufficient evidence
781,SYNTH-Q-007,index_changed,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,15.1,15.15,0.33,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
782,SYNTH-Q-007,index_changed,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,15.1,14.9,-1.32,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
783,SYNTH-Q-007,index_changed,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,15.1,15.12,0.13,False,False,CURRENT,LOW,v2.2.0,False,,Insufficient evidence
784,SYNTH-Q-007,index_changed,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.15,15.1,14.45,-4.3,False,False,CURRENT,HIGH,v2.2.0,False,,Insufficient evidence
785,SYNTH-Q-007,index_changed,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.15,15.1,14.92,-1.19,False,False,CURRENT,HIGH,v2.2.0,False,,Insufficient evidence
786,SYNTH-Q-007,index_changed,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.15,15.1,14.54,-3.71,False,False,CURRENT,HIGH,v2.2.0,False,,Insufficient evidence
787,SYNTH-Q-007,index_changed,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,15.1,14.92,-1.19,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
788,SYNTH-Q-007,index_changed,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.15,15.1,14.57,-3.51,False,False,CURRENT,HIGH,v2.2.0,False,,Insufficient evidence
789,SYNTH-Q-007,index_changed,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.15,15.1,15.31,1.39,False,False,CURRENT,HIGH,v2.2.0,False,,Insufficient evidence
790,SYNTH-Q-007,index_changed,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,15.1,15.6,3.31,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
791,SYNTH-Q-008,index_changed,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,18.2,19.39,6.54,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
792,SYNTH-Q-008,index_changed,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,18.2,17.4,-4.4,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
793,SYNTH-Q-008,index_changed,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.15,18.2,17.83,-2.03,False,False,CURRENT,HIGH,v2.2.0,False,,Insufficient evidence
794,SYNTH-Q-008,index_changed,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,18.2,19.07,4.78,False,False,CURRENT,LOW,v2.2.0,False,,Insufficient evidence
795,SYNTH-Q-008,index_changed,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,18.2,18.87,3.68,False,False,CURRENT,LOW,v2.2.0,False,,Insufficient evidence
796,SYNTH-Q-008,index_changed,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.15,18.2,18.69,2.69,False,False,CURRENT,HIGH,v2.2.0,False,,Insufficient evidence
797,SYNTH-Q-008,index_changed,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,18.2,18.21,0.05,False,False,CURRENT,LOW,v2.2.0,False,,Insufficient evidence
798,SYNTH-Q-008,index_changed,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.15,18.2,18.92,3.96,False,False,CURRENT,HIGH,v2.2.0,False,,Insufficient evidence
799,SYNTH-Q-008,index_changed,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,18.2,18.0,-1.1,False,False,CURRENT,NORMAL,v2.2.0,False,,Insufficient evidence
800,SYNTH-Q-008,index_changed,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,18.2,18.64,2.42,False,False,CURRENT,LOW,v2.2.0,False,,Insufficient evidence
801,SYNTH-Q-009,index_changed,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,76.5,35.0,82.58,135.94,True,False,CURRENT,NORMAL,v2.2.0,True,960.0,Strong evidence
802,SYNTH-Q-009,index_changed,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,76.5,35.0,83.22,137.77,True,False,CURRENT,NORMAL,v2.2.0,True,960.0,Strong evidence
803,SYNTH-Q-009,index_changed,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,HIGH,TP,71.25,35.0,67.85,93.86,True,False,CURRENT,NORMAL,v2.2.0,True,960.0,Strong evidence
804,SYNTH-Q-009,index_changed,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,76.5,35.0,83.92,139.77,True,False,CURRENT,HIGH,v2.2.0,True,960.0,Strong evidence
805,SYNTH-Q-009,index_changed,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,76.5,35.0,72.66,107.6,True,False,CURRENT,NORMAL,v2.2.0,True,960.0,Strong evidence
806,SYNTH-Q-009,index_changed,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,HIGH,TP,71.25,35.0,66.87,91.06,True,False,CURRENT,LOW,v2.2.0,True,960.0,Strong evidence
807,SYNTH-Q-009,index_changed,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,HIGH,TP,71.25,35.0,63.73,82.09,True,False,CURRENT,NORMAL,v2.2.0,True,960.0,Strong evidence
808,SYNTH-Q-009,index_changed,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,76.5,35.0,75.61,116.03,True,False,CURRENT,LOW,v2.2.0,True,960.0,Strong evidence
809,SYNTH-Q-009,index_changed,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,HIGH,TP,71.25,35.0,67.6,93.14,True,False,CURRENT,HIGH,v2.2.0,True,960.0,Strong evidence
810,SYNTH-Q-009,index_changed,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,76.5,35.0,71.76,105.03,True,False,CURRENT,LOW,v2.2.0,True,960.0,Strong evidence
811,SYNTH-Q-004,query_plan_change,TRUE_REGRESSION,TRUE_REGRESSION,WARNING,CRITICAL,TP,90.62,13.8,28.5,106.52,True,False,CURRENT,NORMAL,v2.1.0,True,600.0,Strong evidence
812,SYNTH-Q-001,statistics_stale,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,81.5,14.5,38.2,163.45,True,False,STALE,HIGH,v1.3.0,True,960.0,Strong evidence
813,SYNTH-Q-002,workload_increase,NORMAL,TRUE_REGRESSION,NORMAL,CRITICAL,FP,61.56,11.2,16.1,43.75,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
814,SYNTH-Q-004,missing_index,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,100.0,13.8,285.0,1965.22,True,True,CURRENT,HIGH,v1.1.0,True,600.0,Strong evidence
